taxpayer_id,industry,region,years_in_business,annual_turnover_£,vat_due_£,days_late_filing,days_late_payment,reported_turnover_£,filing_consistency_score,risk_flag,estimated_tax_gap_£,risk_score,under_report_pct,risk_band,audit_priority
TX082855,Retail,East,29,72103.0,14421.0,189,192,8237.0,0.0008308502950617,Potential Under-Reporting,12773.0,100.0,0.8857606479619433,Very High,358
TX069704,Agriculture,Scotland,26,1097700.0,219540.0,93,98,467602.0,0.0889896023250378,Suspicious Pattern,126019.0,100.0,0.5740165801220735,Very High,359
TX060767,Wholesale,Scotland,21,21650.0,4330.0,183,341,4790.0,0.0381520177833742,Potential Under-Reporting,3371.0,100.0,0.7787528868360277,Very High,360
TX065003,Wholesale,Wales,14,210738.0,42148.0,295,248,21623.0,0.055540763772418,Potential Under-Reporting,37822.0,100.0,0.8973939204130247,Very High,361
TX025277,Transport,West,25,47831.0,9566.0,94,111,23706.0,0.0297300419004203,Suspicious Pattern,4824.0,100.0,0.5043800045995275,Very High,362
TX060733,Wholesale,East,13,817694.0,163539.0,316,228,221309.0,0.0272283401953712,Potential Under-Reporting,119276.0,100.0,0.7293498545910817,Very High,363
TX004062,Finance,Scotland,24,192815.0,38563.0,100,96,105021.0,0.0405865005841932,Suspicious Pattern,17558.0,100.0,0.45532764567072065,Very High,364
TX050131,Wholesale,Wales,4,100605.0,20121.0,89,87,44063.0,0.0394336738797947,Suspicious Pattern,11308.0,100.0,0.5620197803290095,Very High,365
TX050138,Construction,North,17,211416.0,42283.0,118,101,112778.0,0.0153257603491571,Suspicious Pattern,19727.0,100.0,0.466558822416468,Very High,366
TX060716,Retail,South,9,76807.0,15361.0,302,252,20962.0,0.0869164946736663,Potential Under-Reporting,11168.0,100.0,0.7270821669899878,Very High,367
TX060717,Wholesale,Wales,2,169712.0,33942.0,225,222,27876.0,0.0610547475860421,Potential Under-Reporting,28367.0,100.0,0.8357452625624587,Very High,368
TX015867,Agriculture,London,14,736081.0,147216.0,340,314,165925.0,0.00877171600036,Potential Under-Reporting,114031.0,100.0,0.7745832320084338,Very High,369
TX071378,Transport,South,13,37708.0,7542.0,185,308,7101.0,0.0624760313287288,Potential Under-Reporting,6121.0,100.0,0.8116845231781055,Very High,370
TX020944,Wholesale,Scotland,12,150677.0,30135.0,100,90,67990.0,0.1409918899535364,Suspicious Pattern,16537.0,100.0,0.5487698852512327,Very High,371
TX000475,Manufacturing,Scotland,28,13718.0,2744.0,95,104,5838.0,0.0696402429674657,Suspicious Pattern,1575.0,100.0,0.5744277591485639,Very High,372
TX055208,Wholesale,West,29,213231.0,42646.0,358,308,51163.0,0.0662512815928188,Potential Under-Reporting,32413.0,100.0,0.7600583404852015,Very High,373
TX006438,Finance,North,13,972798.0,194560.0,115,95,524833.0,0.021819583954268,Suspicious Pattern,89592.0,100.0,0.4604912839047778,Very High,374
TX086737,Hospitality,Scotland,9,1522914.0,304583.0,230,290,340728.0,0.0699942664803768,Potential Under-Reporting,236437.0,100.0,0.7762657641862902,Very High,375
TX060683,Agriculture,London,22,1245713.0,249143.0,334,183,243447.0,0.0644718446382722,Potential Under-Reporting,200453.0,100.0,0.8045721606822759,Very High,376
TX015859,Finance,North,4,45035.0,9007.0,237,350,12761.0,0.0239556847338101,Potential Under-Reporting,6454.0,100.0,0.7166426113023204,Very High,377
TX047804,Hospitality,North,25,31395.0,6279.0,199,241,5856.0,0.0217266526616118,Potential Under-Reporting,5107.0,100.0,0.8134734830387005,Very High,378
TX078365,Hospitality,London,14,6557353.0,1311471.0,100,75,2628845.0,0.0123388956027204,Suspicious Pattern,785701.0,100.0,0.5990996671980294,Very High,379
TX060665,Manufacturing,South,11,732231.0,146446.0,248,218,158336.0,0.0304421067210698,Potential Under-Reporting,114778.0,100.0,0.7837622280400584,Very High,380
TX060630,Agriculture,North,23,132885.0,26577.0,251,276,16918.0,0.0167440129865961,Potential Under-Reporting,23193.0,100.0,0.8726869097339806,Very High,381
TX060598,Hospitality,West,6,491301.0,98260.0,106,100,268487.0,0.0021571413559081,Suspicious Pattern,44562.0,100.0,0.45351831158495504,Very High,382
TX047788,Professional Services,South,4,1819713.0,363943.0,323,327,481886.0,0.0698287920930354,Potential Under-Reporting,267565.0,100.0,0.7351857133515011,Very High,383
TX093893,Finance,Wales,28,1103256.0,220651.0,227,251,158423.0,0.0496752822594038,Potential Under-Reporting,188966.0,100.0,0.8564041346704663,Very High,384
TX093894,Construction,East,4,86116.0,17223.0,112,91,38679.0,0.1896200828157299,Suspicious Pattern,9487.0,100.0,0.5508500162571416,Very High,385
TX093900,Wholesale,West,17,155468.0,31094.0,325,296,34956.0,0.0439653863969499,Potential Under-Reporting,24102.0,100.0,0.7751563022615586,Very High,386
TX029641,Hospitality,Scotland,25,639834.0,127967.0,209,276,140741.0,0.0706492887753293,Potential Under-Reporting,99818.0,100.0,0.7800351341129106,Very High,387
TX004099,Hospitality,North,18,8891318.0,1778264.0,100,116,3740476.0,0.0658492069160892,Suspicious Pattern,1030168.0,100.0,0.5793114136734284,Very High,388
TX012361,Professional Services,Wales,26,317080.0,63416.0,117,87,129544.0,0.0694787605963599,Suspicious Pattern,37507.0,100.0,0.5914469534502333,Very High,389
TX012341,Manufacturing,East,29,79444.0,15889.0,114,99,37645.0,0.0452532960046493,Suspicious Pattern,8359.0,100.0,0.526144202205327,Very High,390
TX099765,Retail,London,24,26207.0,5241.0,269,289,3949.0,0.0387630119722353,Potential Under-Reporting,4451.0,100.0,0.8493150684931506,Very High,391
TX074767,Transport,East,22,249320.0,49864.0,108,112,107605.0,0.2054268841527768,Suspicious Pattern,28342.0,100.0,0.5684060644954275,Very High,392
TX039871,Wholesale,London,19,9870.0,1974.0,116,104,4110.0,0.173443383511117,Suspicious Pattern,1151.0,100.0,0.5835866261398176,Very High,393
TX082710,Manufacturing,South,26,905133.0,181027.0,103,89,362603.0,0.2145980462162854,Suspicious Pattern,108505.0,100.0,0.5993925754557617,Very High,394
TX096290,Manufacturing,Wales,4,221436.0,44287.0,277,208,26111.0,0.0387126771292268,Potential Under-Reporting,39064.0,100.0,0.8820833107534457,Very High,395
TX034911,Finance,South,27,259496.0,51899.0,110,101,120411.0,0.0991021670520173,Suspicious Pattern,27816.0,100.0,0.5359812868021087,Very High,396
TX034880,Construction,West,25,70821.0,14164.0,307,336,20422.0,0.0653903050735465,Potential Under-Reporting,10079.0,100.0,0.7116392030612388,Very High,397
TX055237,Retail,West,10,354169.0,70834.0,118,87,145249.0,0.0080798283154648,Suspicious Pattern,41783.0,100.0,0.5898878783857424,Very High,398
TX071458,Wholesale,Scotland,28,459479.0,91896.0,109,94,190905.0,0.0128452417531962,Suspicious Pattern,53714.0,100.0,0.584518552534501,Very High,399
TX025110,Wholesale,East,26,1088297.0,217659.0,102,114,605901.0,0.0021334096859012,Suspicious Pattern,96479.0,100.0,0.4432576769025367,Very High,400
TX002243,Manufacturing,North,16,16653.0,3331.0,267,211,4795.0,0.0558139822515473,Potential Under-Reporting,2371.0,100.0,0.7120638923917613,Very High,401
TX047755,Finance,South,10,103203.0,20641.0,102,86,41545.0,0.144341624678123,Suspicious Pattern,12331.0,100.0,0.5974438727556369,Very High,402
TX002237,Construction,South,16,48080.0,9616.0,281,262,12400.0,0.0261937575665086,Potential Under-Reporting,7135.0,100.0,0.7420965058236273,Very High,403
TX055370,Hospitality,London,9,372220.0,74444.0,112,113,177197.0,0.0630916398840314,Suspicious Pattern,39004.0,100.0,0.5239455160926334,Very High,404
TX069567,Professional Services,London,9,18360.0,3672.0,91,113,8938.0,0.0317517220380909,Suspicious Pattern,1884.0,100.0,0.5131808278867103,Very High,405
TX053103,Construction,North,5,10438.0,2088.0,181,224,3038.0,0.0997571328227725,Potential Under-Reporting,1479.0,100.0,0.708948074343744,Very High,406
TX078491,Agriculture,North,19,6534.0,1307.0,241,344,1951.0,0.0290476960420241,Potential Under-Reporting,916.0,100.0,0.7014080195898378,Very High,407
TX047740,Professional Services,Wales,27,299750.0,59950.0,215,283,35042.0,0.0658736537562919,Potential Under-Reporting,52941.0,100.0,0.8830959132610509,Very High,408
TX042204,Wholesale,North,18,1630076.0,326015.0,284,239,422459.0,0.0492528307057096,Potential Under-Reporting,241523.0,100.0,0.7408347831634844,Very High,409
TX065198,Manufacturing,North,17,96974.0,19395.0,219,211,10778.0,0.0803516892837696,Potential Under-Reporting,17239.0,100.0,0.8888568069791903,Very High,410
TX012283,Professional Services,Wales,4,39239.0,7848.0,296,291,6374.0,0.0059823352646712,Potential Under-Reporting,6572.0,100.0,0.8375595708351385,Very High,411
TX086653,Construction,West,20,1088655.0,217731.0,117,92,452631.0,0.1668848273920479,Suspicious Pattern,127204.0,100.0,0.5842291635091007,Very High,412
TX086625,Professional Services,Scotland,18,91923.0,18385.0,97,113,45409.0,0.0760059459804673,Suspicious Pattern,9302.0,100.0,0.5060104652807241,Very High,413
TX074686,Finance,London,1,200435.0,40087.0,310,293,30406.0,0.0414786594148926,Potential Under-Reporting,34005.0,100.0,0.8482999476139397,Very High,414
TX095749,Agriculture,London,16,158879.0,31776.0,87,113,71715.0,0.0341040103706349,Suspicious Pattern,17432.0,100.0,0.5486187601885711,Very High,415
TX002197,Manufacturing,Scotland,20,66659.0,13332.0,312,215,19659.0,0.0207603569425239,Potential Under-Reporting,9399.0,100.0,0.7050810843246973,Very High,416
TX002200,Finance,North,6,181972.0,36394.0,116,86,76315.0,0.0861441532148488,Suspicious Pattern,21131.0,100.0,0.5806222935396654,Very High,417
TX025031,Construction,East,14,51643.0,10329.0,187,331,5333.0,0.0896184205147277,Potential Under-Reporting,9261.0,100.0,0.8967333423697307,Very High,418
TX012235,Construction,East,6,62342.0,12468.0,229,327,17459.0,0.0737371496953722,Potential Under-Reporting,8976.0,100.0,0.7199480286163421,Very High,419
TX053066,Manufacturing,West,29,58861.0,11772.0,78,93,23925.0,0.0763295577255951,Suspicious Pattern,6987.0,100.0,0.5935339188936647,Very High,420
TX055412,Hospitality,Wales,1,169206.0,33841.0,87,116,86058.0,0.0544067083306242,Suspicious Pattern,16629.0,100.0,0.49140101414843446,Very High,421
TX034755,Wholesale,Wales,22,7122286.0,1424457.0,327,299,963313.0,0.0921892545260652,Potential Under-Reporting,1231794.0,100.0,0.8647466557787766,Very High,422
TX021103,Professional Services,Wales,1,184096.0,36819.0,289,320,26307.0,0.0259603019995363,Potential Under-Reporting,31557.0,100.0,0.8571017295324179,Very High,423
TX069521,Manufacturing,Wales,10,220139.0,44028.0,113,102,109620.0,0.0512406567574053,Suspicious Pattern,22103.0,100.0,0.5020418917138717,Very High,424
TX019177,Retail,East,24,74284.0,14857.0,96,110,36290.0,0.0900249982086318,Suspicious Pattern,7598.0,100.0,0.511469495449895,Very High,425
TX092798,Agriculture,Scotland,19,424995.0,84999.0,118,103,210850.0,0.0186837869277793,Suspicious Pattern,42828.0,100.0,0.5038765161943082,Very High,426
TX086636,Manufacturing,Wales,19,133064.0,26613.0,116,93,65387.0,0.0245780890708034,Suspicious Pattern,13535.0,100.0,0.50860488186136,Very High,427
TX029836,Wholesale,East,16,107353.0,21471.0,316,240,27393.0,0.0260054805657996,Potential Under-Reporting,15991.0,100.0,0.7448324685849487,Very High,428
TX029837,Professional Services,London,22,47349.0,9470.0,101,112,21884.0,0.0418837334386979,Suspicious Pattern,5092.0,100.0,0.5378149485733595,Very High,429
TX093388,Retail,East,7,212128.0,42426.0,118,87,87630.0,0.0414823406419729,Suspicious Pattern,24899.0,100.0,0.5869003620455574,Very High,430
TX047671,Hospitality,North,18,1154237.0,230847.0,346,344,212317.0,0.0523071055221368,Potential Under-Reporting,188383.0,100.0,0.8160542418931294,Very High,431
TX078587,Finance,North,18,82732.0,16546.0,105,83,33571.0,0.109965359646081,Suspicious Pattern,9832.0,100.0,0.5942198907315186,Very High,432
TX060349,Agriculture,East,29,449423.0,89885.0,103,115,207613.0,0.1112745729678316,Suspicious Pattern,48361.0,100.0,0.5380454493873256,Very High,433
TX047678,Agriculture,South,20,118173.0,23635.0,219,274,30679.0,0.0758306477551415,Potential Under-Reporting,17498.0,100.0,0.7403890905706041,Very High,434
TX098436,Wholesale,London,22,9606.0,1921.0,114,107,3966.0,0.0570127456979766,Suspicious Pattern,1127.0,100.0,0.5871330418488445,Very High,435
TX039757,Finance,South,3,68526.0,13705.0,343,291,8609.0,0.0317007885072309,Potential Under-Reporting,11983.0,100.0,0.8743688526982459,Very High,436
TX008197,Retail,North,13,4500.0,900.0,109,79,1843.0,0.0806573162037116,Suspicious Pattern,531.0,100.0,0.5904444444444444,Very High,437
TX034648,Professional Services,Scotland,22,202562.0,40512.0,239,356,37969.0,0.0680364795353848,Potential Under-Reporting,32918.0,100.0,0.8125561556461726,Very High,438
TX008181,Wholesale,East,6,15707.0,3141.0,265,259,3867.0,0.0068042218885794,Potential Under-Reporting,2367.0,100.0,0.7538040364168842,Very High,439
TX082544,Transport,Wales,1,276151.0,55230.0,106,99,152582.0,0.0082531034232157,Suspicious Pattern,24713.0,100.0,0.44746895720095164,Very High,440
TX045408,Wholesale,South,7,141391.0,28278.0,247,188,31177.0,0.0500099342313631,Potential Under-Reporting,22042.0,100.0,0.7794979878492974,Very High,441
TX019123,Construction,North,19,952383.0,190477.0,94,76,394532.0,0.0078905746908082,Suspicious Pattern,111570.0,100.0,0.5857422906540751,Very High,442
TX034748,Finance,London,30,56518.0,11304.0,356,185,13925.0,0.0899711977030951,Potential Under-Reporting,8518.0,100.0,0.753618316288616,Very High,443
TX029941,Hospitality,Wales,2,430927.0,86185.0,97,100,185766.0,0.0093078821909154,Suspicious Pattern,49032.0,100.0,0.5689153847403389,Very High,444
TX060238,Finance,South,26,4359032.0,871806.0,114,96,1953371.0,0.1859824153665996,Suspicious Pattern,481132.0,100.0,0.5518796374974995,Very High,445
TX091044,Agriculture,Wales,16,118158.0,23632.0,109,84,51492.0,0.1177652442085575,Suspicious Pattern,13333.0,100.0,0.5642106332199258,Very High,446
TX012081,Wholesale,North,17,1612533.0,322507.0,359,291,406097.0,0.0050691720539257,Potential Under-Reporting,241287.0,100.0,0.7481620531176726,Very High,447
TX050358,Professional Services,West,6,168861.0,33772.0,337,338,39189.0,0.0748295260995897,Potential Under-Reporting,25934.0,100.0,0.7679215449393288,Very High,448
TX039736,Manufacturing,Wales,6,112706.0,22541.0,90,92,47557.0,0.0586289588567539,Suspicious Pattern,13029.0,100.0,0.5780437598708144,Very High,449
TX065454,Hospitality,London,15,308044.0,61609.0,103,91,146284.0,0.1531933209801504,Suspicious Pattern,32351.0,100.0,0.525119788082222,Very High,450
TX074540,Wholesale,Scotland,15,118743.0,23749.0,233,187,13093.0,0.0193393059682173,Potential Under-Reporting,21129.0,100.0,0.8897366581609021,Very High,451
TX024866,Wholesale,London,24,39247.0,7849.0,290,303,4398.0,0.0499072827192275,Potential Under-Reporting,6969.0,100.0,0.8879404795270976,Very High,452
TX004256,Transport,West,29,497457.0,99491.0,204,220,113484.0,0.0972770723068104,Potential Under-Reporting,76794.0,100.0,0.7718717396679512,Very High,453
TX052947,Manufacturing,Wales,10,819662.0,163932.0,102,113,358461.0,0.0211301663486235,Suspicious Pattern,92240.0,100.0,0.5626721746280784,Very High,454
TX071569,Wholesale,East,13,57570.0,11514.0,272,272,8013.0,0.0176904051612385,Potential Under-Reporting,9911.0,100.0,0.860812923397603,Very High,455
TX021167,Professional Services,East,30,951967.0,190393.0,189,263,117147.0,0.0973158645377721,Potential Under-Reporting,166963.0,100.0,0.8769421629111093,Very High,456
TX090282,Wholesale,Scotland,12,137083.0,27417.0,94,93,70881.0,0.0794463527158821,Suspicious Pattern,13240.0,100.0,0.4829336971032148,Very High,457
TX044292,Finance,North,13,203150.0,40630.0,250,338,57292.0,0.0053782844921594,Potential Under-Reporting,29171.0,100.0,0.7179817868570022,Very High,458
TX008193,Wholesale,West,26,16527.0,3305.0,325,191,3154.0,0.0625593001153967,Potential Under-Reporting,2674.0,100.0,0.8091607672293822,Very High,459
TX086537,Wholesale,Wales,2,626.0,125.0,313,198,145.0,0.0524592383255593,Potential Under-Reporting,96.0,100.0,0.768370607028754,Very High,460
TX012074,Professional Services,West,9,50438.0,10088.0,335,188,11139.0,0.0297077755373155,Potential Under-Reporting,7859.0,100.0,0.7791546056544669,Very High,461
TX030057,Manufacturing,West,15,21696.0,4339.0,343,244,5604.0,0.0744872202053363,Potential Under-Reporting,3218.0,100.0,0.7417035398230089,Very High,462
TX024846,Manufacturing,Scotland,8,922162.0,184432.0,189,189,127102.0,0.0937537947667856,Potential Under-Reporting,159011.0,100.0,0.8621695537226648,Very High,463
TX065461,Retail,Wales,18,153138.0,30628.0,337,364,32345.0,0.0172138772130234,Potential Under-Reporting,24158.0,100.0,0.7887852786375688,Very High,464
TX016186,Hospitality,West,3,235680.0,47136.0,193,266,55973.0,0.0489953767821193,Potential Under-Reporting,35941.0,100.0,0.7625042430414121,Very High,465
TX012013,Agriculture,West,12,87814.0,17563.0,85,112,35129.0,0.0474915147513622,Suspicious Pattern,10536.0,100.0,0.5999612818001685,Very High,466
TX082468,Wholesale,West,6,908008.0,181602.0,119,108,406487.0,0.1622408135278661,Suspicious Pattern,100304.0,100.0,0.552331036730954,Very High,467
TX045467,Construction,Wales,9,15434.0,3087.0,107,100,7804.0,0.091914150035228,Suspicious Pattern,1525.0,100.0,0.4943630944667617,Very High,468
TX098114,Construction,Wales,19,11970.0,2394.0,350,196,2526.0,0.0747926937046652,Potential Under-Reporting,1888.0,100.0,0.7889724310776942,Very High,469
TX008233,Finance,North,15,2132357.0,426471.0,112,108,979660.0,0.131289384327435,Suspicious Pattern,230539.0,100.0,0.5405741158727174,Very High,470
TX011990,Transport,West,29,44572.0,8914.0,91,104,20349.0,0.10171953899944,Suspicious Pattern,4844.0,100.0,0.5434577761823567,Very High,471
TX004289,Hospitality,West,2,72971.0,14594.0,293,347,16891.0,0.0595807694450769,Potential Under-Reporting,11215.0,100.0,0.7685244823285963,Very High,472
TX078843,Agriculture,London,28,106889.0,21378.0,105,110,53033.0,0.1101529428417251,Suspicious Pattern,10771.0,100.0,0.5038497880979333,Very High,473
TX078818,Construction,London,17,140564.0,28113.0,108,92,63183.0,0.1514393071227594,Suspicious Pattern,15476.0,100.0,0.5505036851540935,Very High,474
TX024813,Finance,North,30,21180.0,4236.0,188,350,2776.0,0.0633601816332507,Potential Under-Reporting,3680.0,100.0,0.868932955618508,Very High,475
TX024788,Professional Services,London,4,32939.0,6588.0,90,89,15182.0,0.0969888066446731,Suspicious Pattern,3551.0,100.0,0.5390874039891922,Very High,476
TX030097,Agriculture,Scotland,4,38453.0,7691.0,338,311,5858.0,0.0334814567160547,Potential Under-Reporting,6518.0,100.0,0.8476581801159857,Very High,477
TX086438,Manufacturing,North,20,31404.0,6281.0,241,249,3467.0,0.0152177482828824,Potential Under-Reporting,5587.0,100.0,0.8896000509489237,Very High,478
TX002085,Professional Services,Wales,20,307407.0,61481.0,275,274,70799.0,0.0201552336744843,Potential Under-Reporting,47321.0,100.0,0.769689694769475,Very High,479
TX095172,Finance,London,11,86767.0,17353.0,100,100,41958.0,0.114257398664149,Suspicious Pattern,8961.0,100.0,0.5164290571300149,Very High,480
TX060035,Professional Services,East,20,190097.0,38019.0,88,92,81217.0,0.174835005730879,Suspicious Pattern,21775.0,100.0,0.5727602224127682,Very High,481
TX011927,Hospitality,West,30,116331.0,23266.0,285,349,27467.0,0.0314521963166101,Potential Under-Reporting,17772.0,100.0,0.763889247062262,Very High,482
TX004338,Finance,West,18,124850.0,24970.0,110,100,61187.0,0.0060525233221421,Suspicious Pattern,12732.0,100.0,0.5099158990788947,Very High,483
TX008301,Finance,Scotland,8,826094.0,165219.0,105,97,445829.0,0.0151268290484786,Suspicious Pattern,76052.0,100.0,0.46031686466673283,Very High,484
TX069417,Manufacturing,South,14,193978.0,38796.0,104,111,93072.0,0.1091514826943872,Suspicious Pattern,20181.0,100.0,0.5201930115786326,Very High,485
TX021209,Professional Services,East,23,665232.0,133046.0,349,248,87158.0,0.0092500830329168,Potential Under-Reporting,115614.0,100.0,0.8689810472136037,Very High,486
TX090252,Agriculture,North,10,696595.0,139319.0,82,98,281840.0,0.0063538764460978,Suspicious Pattern,82950.0,100.0,0.5954033548905748,Very High,487
TX099214,Hospitality,East,16,28799.0,5760.0,251,319,4217.0,0.0365816875178336,Potential Under-Reporting,4916.0,100.0,0.8535713045591861,Very High,488
TX047556,Construction,South,28,5299.0,1060.0,293,343,892.0,0.0157969340421347,Potential Under-Reporting,881.0,100.0,0.8316663521419135,Very High,489
TX088743,Wholesale,East,3,104176.0,20835.0,117,91,53594.0,0.0697276036407587,Suspicious Pattern,10116.0,100.0,0.4855436952849025,Very High,490
TX024682,Agriculture,London,14,8485.0,1697.0,104,99,4773.0,0.0278193968608643,Suspicious Pattern,742.0,100.0,0.43747790218031823,Very High,491
TX024705,Wholesale,North,27,335145.0,67029.0,94,108,171483.0,0.0986056432472951,Suspicious Pattern,32732.0,100.0,0.48833191603634246,Very High,492
TX004352,Retail,Scotland,8,67468.0,13494.0,213,351,17398.0,0.0451683373470471,Potential Under-Reporting,10013.0,100.0,0.742129602181775,Very High,493
TX004353,Professional Services,London,4,254033.0,50807.0,90,114,104227.0,0.2235786537211101,Suspicious Pattern,29961.0,100.0,0.5897107856065944,Very High,494
TX078911,Wholesale,Scotland,16,49958.0,9992.0,211,181,5795.0,0.0163231783327364,Potential Under-Reporting,8832.0,100.0,0.8840025621522078,Very High,495
TX060011,Hospitality,Wales,2,536338.0,107268.0,229,362,58793.0,0.088582861345265,Potential Under-Reporting,95508.0,100.0,0.8903806927720952,Very High,496
TX030197,Finance,South,17,6493.0,1299.0,194,203,939.0,0.0584734382330053,Potential Under-Reporting,1110.0,100.0,0.8553827198521484,Very High,497
TX088768,Transport,London,18,322245.0,64449.0,108,83,145905.0,0.0145562680606882,Suspicious Pattern,35267.0,100.0,0.5472233859330633,Very High,498
TX024662,Construction,East,9,93233.0,18647.0,353,308,27545.0,0.0564582768716803,Potential Under-Reporting,13137.0,100.0,0.7045573992041445,Very High,499
TX004395,Hospitality,South,2,45457.0,9091.0,100,112,18316.0,0.1668741679719328,Suspicious Pattern,5428.0,100.0,0.5970697582330554,Very High,500
TX078915,Retail,East,3,30093.0,6019.0,83,91,13716.0,0.0078874383514985,Suspicious Pattern,3275.0,100.0,0.5442129398863523,Very High,501
TX098865,Transport,London,9,339734.0,67947.0,103,98,151038.0,0.0456984540289023,Suspicious Pattern,37739.0,100.0,0.5554227719333361,Very High,502
TX030218,Hospitality,South,3,113368.0,22674.0,88,101,51191.0,0.0727064274608768,Suspicious Pattern,12435.0,100.0,0.5484528261943405,Very High,503
TX034469,Finance,East,15,58586.0,11717.0,96,118,23503.0,0.1130274138811852,Suspicious Pattern,7016.0,100.0,0.5988290717918957,Very High,504
TX090225,Manufacturing,West,13,106891.0,21378.0,189,241,29688.0,0.0176893538635455,Potential Under-Reporting,15440.0,100.0,0.7222591237802996,Very High,505
TX045473,Finance,South,29,452046.0,90409.0,324,200,74927.0,0.0018683533667341,Potential Under-Reporting,75423.0,100.0,0.8342491693323246,Very High,506
TX059958,Hospitality,London,29,381822.0,76364.0,79,116,155344.0,0.0586627702593985,Suspicious Pattern,45295.0,100.0,0.593150735159315,Very High,507
TX065704,Retail,Scotland,1,214164.0,42833.0,324,187,23726.0,0.0623963628922275,Potential Under-Reporting,38087.0,100.0,0.8892157412076727,Very High,508
TX016366,Hospitality,West,13,141792.0,28358.0,201,282,34834.0,0.0598984325726206,Potential Under-Reporting,21391.0,100.0,0.7543302866170165,Very High,509
TX042379,Manufacturing,South,1,958836.0,191767.0,87,109,467219.0,0.0442331499501879,Suspicious Pattern,98323.0,100.0,0.5127227179621958,Very High,510
TX039526,Professional Services,West,30,221844.0,44369.0,255,288,43520.0,0.0377257457513567,Potential Under-Reporting,35664.0,100.0,0.8038261120426967,Very High,511
TX059875,Wholesale,North,2,399699.0,79940.0,226,234,63090.0,0.0500748738146444,Potential Under-Reporting,67321.0,100.0,0.8421562225574745,Very High,512
TX079017,Retail,Wales,24,12962.0,2592.0,114,92,6154.0,0.072549303530919,Suspicious Pattern,1361.0,100.0,0.5252275883351335,Very High,513
TX088802,Retail,Scotland,26,43033.0,8607.0,353,235,6254.0,0.0407844699756163,Potential Under-Reporting,7355.0,100.0,0.8546696721121,Very High,514
TX016398,Manufacturing,Scotland,17,826194.0,165239.0,248,249,91874.0,0.0659802736033826,Potential Under-Reporting,146863.0,100.0,0.8887985146345774,Very High,515
TX082331,Hospitality,London,4,136226.0,27245.0,277,352,29010.0,0.0842312215221099,Potential Under-Reporting,21443.0,100.0,0.7870450574780145,Very High,516
TX006211,Transport,West,24,70802.0,14160.0,119,92,35445.0,0.0053072950102004,Suspicious Pattern,7071.0,100.0,0.49937854862856984,Very High,517
TX034429,Agriculture,Wales,10,263717.0,52743.0,106,102,119465.0,0.1498034493528137,Suspicious Pattern,28850.0,100.0,0.5469954534595798,Very High,518
TX069304,Manufacturing,London,28,25770.0,5154.0,343,360,5827.0,0.0023543755025243,Potential Under-Reporting,3988.0,100.0,0.773884361660846,Very High,519
TX095535,Finance,West,13,101128.0,20226.0,362,182,26311.0,0.0914546638389366,Potential Under-Reporting,14963.0,100.0,0.7398247765208449,Very High,520
TX018994,Agriculture,East,21,20609.0,4122.0,102,98,9012.0,0.1659526222419782,Suspicious Pattern,2319.0,100.0,0.562715318550148,Very High,521
TX069281,Construction,London,1,186272.0,37254.0,100,115,74798.0,0.1168460180622826,Suspicious Pattern,22294.0,100.0,0.5984474317127642,Very High,522
TX037201,Wholesale,Scotland,25,472465.0,94493.0,345,322,116239.0,0.0258770766028621,Potential Under-Reporting,71245.0,100.0,0.7539733101922894,Very High,523
TX030343,Professional Services,South,23,6789012.0,1357802.0,314,235,994653.0,0.0428623321063168,Potential Under-Reporting,1158871.0,100.0,0.8534907583017971,Very High,524
TX093959,Transport,North,2,30607.0,6121.0,116,74,12568.0,0.022272887680685,Suspicious Pattern,3607.0,100.0,0.5893749795798346,Very High,525
TX050624,Transport,South,3,787571.0,157514.0,111,90,426126.0,0.0441306862454996,Suspicious Pattern,72288.0,100.0,0.4589364006546711,Very High,526
TX011730,Retail,East,8,154088.0,30818.0,348,240,34373.0,0.0379251762437622,Potential Under-Reporting,23942.0,100.0,0.7769261720575256,Very High,527
TX096974,Manufacturing,Scotland,14,209073.0,41815.0,93,116,101713.0,0.1240478105794079,Suspicious Pattern,21471.0,100.0,0.5135048523721379,Very High,528
TX030390,Professional Services,West,7,1109752.0,221950.0,75,114,459747.0,0.0384669482953135,Suspicious Pattern,130000.0,100.0,0.5857209538707747,Very High,529
TX065846,Transport,Wales,15,1250804.0,250161.0,90,96,646867.0,0.041972420798822,Suspicious Pattern,120787.0,100.0,0.4828390379308029,Very High,530
TX024504,Agriculture,South,6,183500.0,36700.0,186,307,24376.0,0.0449723783570153,Potential Under-Reporting,31824.0,100.0,0.8671607629427793,Very High,531
TX034305,Professional Services,South,15,1745927.0,349185.0,339,200,240978.0,0.0491297465454882,Potential Under-Reporting,300989.0,100.0,0.8619770471503104,Very High,532
TX071737,Manufacturing,Wales,25,2203607.0,440721.0,337,192,229184.0,0.0224279192182557,Potential Under-Reporting,394884.0,100.0,0.8959959738737443,Very High,533
TX069211,Finance,East,6,556511.0,111302.0,81,114,236898.0,0.0439285677499931,Suspicious Pattern,63922.0,100.0,0.5743156918731166,Very High,534
TX084551,Professional Services,East,28,32790.0,6558.0,269,224,5141.0,0.048373852663082,Potential Under-Reporting,5529.0,100.0,0.8432143946325099,Very High,535
TX084528,Retail,North,25,118778.0,23756.0,220,235,13763.0,0.053610063194965,Potential Under-Reporting,21002.0,100.0,0.8841283739413023,Very High,536
