taxpayer_id,industry,region,years_in_business,annual_turnover_£,vat_due_£,days_late_filing,days_late_payment,reported_turnover_£,filing_consistency_score,risk_flag,estimated_tax_gap_£
TX034828,Finance,West,9,134316.0,26863.0,2,3,134316.0,0.6611881054715119,Normal,0.0
TX034829,Transport,London,18,28312.0,5662.0,3,1,28312.0,0.8917232050806074,Normal,0.0
TX034830,Hospitality,North,19,6924.0,1385.0,2,0,6924.0,0.8102343614223824,Normal,0.0
TX034831,Manufacturing,North,12,1089337.0,217867.0,3,0,1089337.0,0.7936286924875003,Normal,0.0
TX034832,Construction,West,14,110194.0,22039.0,1,3,110194.0,0.7673356729919314,Normal,0.0
TX034833,Professional Services,London,14,159568.0,31914.0,10,0,159568.0,0.8567331764130904,Normal,0.0
TX034834,Construction,London,21,719515.0,143903.0,100,83,393553.0,0.1790182122404539,Suspicious Pattern,65192.0
TX034835,Retail,London,12,44646.0,8929.0,4,0,44646.0,0.7616461460231372,Normal,0.0
TX034836,Manufacturing,North,21,26287.0,5257.0,0,1,26287.0,0.8899073948720478,Normal,0.0
TX034837,Professional Services,North,7,14264.0,2853.0,4,0,14264.0,0.7783444420059306,Normal,0.0
TX034838,Hospitality,East,8,33467.0,6693.0,1,11,33467.0,0.6461403480447796,Normal,0.0
TX034839,Transport,East,11,494664.0,98933.0,3,3,494664.0,0.5969835111875968,Normal,0.0
TX034840,Transport,South,20,221369.0,44274.0,1,0,221369.0,0.8987475565583157,Normal,0.0
TX034841,Agriculture,South,1,30639.0,6128.0,1,0,30639.0,0.7234712577133526,Normal,0.0
TX034842,Transport,Wales,14,40713.0,8143.0,5,1,40713.0,0.6620346350692974,Normal,0.0
TX034843,Retail,North,21,23434.0,4687.0,3,2,23434.0,0.737054647015456,Normal,0.0
TX034844,Wholesale,Scotland,25,1708176.0,341635.0,0,1,1708176.0,0.7872995045501227,Normal,0.0
TX034845,Manufacturing,Wales,5,14902.0,2980.0,0,0,14902.0,0.6025208776648076,Normal,0.0
TX034846,Retail,London,6,170115.0,34023.0,5,1,170115.0,0.8054521844053029,Normal,0.0
TX034847,Hospitality,Wales,12,746412.0,149282.0,5,5,746412.0,0.8875894085772482,Normal,0.0
TX034848,Agriculture,Wales,8,22829.0,4566.0,5,0,22829.0,0.8030250747446942,Normal,0.0
TX034849,Wholesale,West,26,93629.0,18726.0,2,4,93629.0,0.9812397979898028,Normal,0.0
TX034850,Retail,West,26,6189.0,1238.0,0,1,6189.0,0.7009252225907141,Normal,0.0
TX034851,Construction,North,13,8926.0,1785.0,10,2,8926.0,0.6710894692336137,Normal,0.0
TX034852,Retail,North,24,704511.0,140902.0,0,0,704511.0,0.8043234633991968,Normal,0.0
TX034853,Construction,Scotland,8,164119.0,32824.0,0,0,164119.0,0.8455173641992738,Normal,0.0
TX034854,Retail,South,5,3332169.0,666434.0,0,1,3332169.0,0.8981802115235282,Normal,0.0
TX034855,Hospitality,South,22,1385428.0,277086.0,1,3,1385428.0,0.8335974957763229,Normal,0.0
TX034856,Hospitality,South,12,35492.0,7098.0,5,0,35492.0,0.891438663996204,Normal,0.0
TX034857,Manufacturing,South,7,860253.0,172051.0,1,1,860253.0,0.8697114378603151,Normal,0.0
TX034858,Agriculture,Scotland,30,33771.0,6754.0,1,1,33771.0,0.8208246358912256,Normal,0.0
TX034859,Manufacturing,East,7,209974.0,41995.0,0,1,209974.0,0.9345664237042901,Normal,0.0
TX034860,Wholesale,Scotland,28,247442.0,49488.0,6,0,247442.0,0.726951460402838,Normal,0.0
TX034861,Transport,West,2,201737.0,40347.0,1,0,201737.0,0.8440307463900222,Normal,0.0
TX034862,Hospitality,West,16,33352.0,6670.0,0,0,33352.0,0.706902550782686,Normal,0.0
TX034863,Manufacturing,North,28,294520.0,58904.0,4,2,294520.0,0.8707731317686568,Normal,0.0
TX034864,Hospitality,North,28,354360.0,70872.0,15,2,354360.0,0.7814172390566382,Normal,0.0
TX034865,Wholesale,South,17,220256.0,44051.0,0,0,220256.0,0.7194075903969924,Normal,0.0
TX034866,Hospitality,East,11,50100.0,10020.0,0,2,50100.0,0.7460633453121601,Normal,0.0
TX034867,Wholesale,South,6,300749.0,60150.0,0,4,300749.0,0.78501160806023,Normal,0.0
TX034868,Professional Services,London,21,96904.0,19381.0,4,0,96904.0,0.7970855393103906,Normal,0.0
TX034869,Agriculture,South,9,572877.0,114575.0,1,1,572877.0,0.761646567901613,Normal,0.0
TX034870,Finance,Wales,9,16953.0,3391.0,2,1,16953.0,0.9006222656911662,Normal,0.0
TX034871,Professional Services,London,14,18149.0,3630.0,2,8,18149.0,0.8062366731183015,Normal,0.0
TX034872,Retail,London,29,580207.0,116041.0,0,3,580207.0,0.7396905892218156,Normal,0.0
TX034873,Wholesale,Scotland,2,2300631.0,460126.0,0,1,2300631.0,0.8764478926741236,Normal,0.0
TX034874,Agriculture,London,7,122624.0,24525.0,3,4,122624.0,0.9368794201519252,Normal,0.0
TX034875,Construction,North,12,21166.0,4233.0,7,0,21166.0,0.7080572179218038,Normal,0.0
TX034876,Construction,East,21,186981.0,37396.0,1,7,186981.0,0.6919851819443691,Normal,0.0
TX034877,Retail,Scotland,15,22840.0,4568.0,6,0,22840.0,0.6886937389382742,Normal,0.0
TX034878,Construction,Scotland,28,52740.0,10548.0,0,2,52740.0,0.9494884156501424,Normal,0.0
TX034879,Retail,London,27,17228.0,3446.0,0,0,17228.0,0.867733719367818,Normal,0.0
TX034880,Construction,West,25,70821.0,14164.0,307,336,20422.0,0.06539030507354653,Potential Under-Reporting,10079.0
TX034881,Transport,South,23,178541.0,35708.0,3,0,178541.0,0.9494211367306412,Normal,0.0
TX034882,Transport,London,23,2898974.0,579795.0,6,0,2898974.0,0.9695584124182423,Normal,0.0
TX034883,Finance,East,24,66439.0,13288.0,1,4,66439.0,0.7476831457068704,Normal,0.0
TX034884,Construction,Wales,12,18764.0,3753.0,6,1,18764.0,0.8290831623346498,Normal,0.0
TX034885,Professional Services,Scotland,28,470994.0,94199.0,4,7,470994.0,0.8513341654773573,Normal,0.0
TX034886,Hospitality,North,23,842721.0,168544.0,3,0,842721.0,0.6978886592462944,Normal,0.0
TX034887,Hospitality,London,8,776520.0,155304.0,0,0,776520.0,0.7095335447727366,Normal,0.0
TX034888,Transport,South,9,8132104.0,1626421.0,15,6,8132104.0,0.955596962503331,Normal,0.0
TX034889,Hospitality,Scotland,9,263608.0,52722.0,1,1,263608.0,0.9756127643952693,Normal,0.0
TX034890,Transport,North,23,58960.0,11792.0,3,3,58960.0,0.6769649372829114,Normal,0.0
TX034891,Construction,East,6,550388.0,110078.0,2,4,550388.0,0.6112084393982877,Normal,0.0
TX034892,Finance,North,2,83417.0,16683.0,0,0,83417.0,0.834473927834565,Normal,0.0
TX034893,Wholesale,East,27,35964.0,7193.0,0,0,35964.0,0.8678702399554301,Normal,0.0
TX034894,Finance,West,4,16948.0,3390.0,3,1,16948.0,0.6772603408460256,Normal,0.0
TX034895,Transport,West,22,168510.0,33702.0,1,2,168510.0,0.7676185002839143,Normal,0.0
TX034896,Agriculture,Wales,19,1235196.0,247039.0,0,0,1235196.0,0.8676932637600235,Normal,0.0
TX034897,Professional Services,Wales,22,176888.0,35378.0,7,0,176888.0,0.8381660815017313,Normal,0.0
TX034898,Hospitality,East,13,1749591.0,349918.0,0,0,1749591.0,0.8603409309196804,Normal,0.0
TX034899,Wholesale,Scotland,9,4176353.0,835271.0,2,4,4176353.0,0.7944081873881041,Normal,0.0
TX034900,Hospitality,London,30,16044.0,3209.0,3,5,16044.0,0.9411377589254167,Normal,0.0
TX034901,Wholesale,South,25,50910.0,10182.0,2,1,50910.0,0.7070796797695663,Normal,0.0
TX034902,Finance,London,21,37267.0,7453.0,2,1,37267.0,0.6608997520997794,Normal,0.0
TX034903,Wholesale,London,1,314027.0,62805.0,0,3,314027.0,0.9327514750791029,Normal,0.0
TX034904,Construction,South,23,5240.0,1048.0,5,0,5240.0,0.9601939284210451,Normal,0.0
TX034905,Wholesale,West,19,145449.0,29090.0,0,0,145449.0,0.9309405557890736,Normal,0.0
TX034906,Professional Services,Wales,2,39733.0,7947.0,0,2,39733.0,0.90931155360617,Normal,0.0
TX034907,Retail,East,10,305308.0,61062.0,1,2,305308.0,0.5297371699755519,Normal,0.0
TX034908,Agriculture,West,9,1399267.0,279853.0,0,0,1399267.0,0.5380028094513866,Normal,0.0
TX034909,Hospitality,Scotland,10,82641.0,16528.0,2,7,82641.0,0.8405164319578279,Normal,0.0
TX034910,Manufacturing,East,5,788525.0,157705.0,4,2,788525.0,0.9725492838417299,Normal,0.0
TX034911,Finance,South,27,259496.0,51899.0,110,101,120411.0,0.09910216705201734,Suspicious Pattern,27816.0
TX034912,Finance,North,29,884410.0,176882.0,0,3,884410.0,0.5811303213000617,Normal,0.0
TX034913,Finance,South,5,44491.0,8898.0,3,0,44491.0,0.9558769052956602,Normal,0.0
TX034914,Transport,East,3,48781.0,9756.0,5,5,48781.0,0.8643721334044949,Normal,0.0
TX034915,Hospitality,West,13,90664.0,18133.0,2,1,90664.0,0.7453651964206854,Normal,0.0
TX034916,Construction,West,21,248973.0,49795.0,3,1,248973.0,0.8462317762977428,Normal,0.0
TX034917,Finance,South,27,434643.0,86929.0,5,1,434643.0,0.872260806606195,Normal,0.0
TX034918,Agriculture,South,20,1446815.0,289363.0,1,0,1446815.0,0.6646486416567907,Normal,0.0
TX034919,Agriculture,Wales,6,755494.0,151099.0,0,2,755494.0,0.5859314208038829,Normal,0.0
TX034920,Construction,South,14,174771.0,34954.0,2,2,174771.0,0.6456119149579079,Normal,0.0
TX034921,Retail,London,13,43912.0,8782.0,1,3,43912.0,0.736701847673823,Normal,0.0
TX034922,Wholesale,North,6,57332.0,11466.0,0,0,57332.0,0.947263929149567,Normal,0.0
TX034923,Hospitality,London,13,246235.0,49247.0,0,1,246235.0,0.7733507434842818,Normal,0.0
TX034924,Professional Services,North,14,323614.0,64723.0,2,0,323614.0,0.9865879517706204,Normal,0.0
TX034925,Transport,Wales,2,316403.0,63281.0,2,2,316403.0,0.7114049295845679,Normal,0.0
TX034926,Construction,Scotland,6,126136.0,25227.0,1,1,126136.0,0.8369922544019315,Normal,0.0
TX034927,Manufacturing,Wales,2,201741.0,40348.0,1,0,201741.0,0.5443713712938972,Normal,0.0
TX034928,Manufacturing,Scotland,1,2790310.0,558062.0,6,2,2790310.0,0.7891855849576199,Normal,0.0
TX034929,Professional Services,East,29,663656.0,132731.0,5,0,663656.0,0.7558332198783404,Normal,0.0
TX034930,Construction,West,14,15109.0,3022.0,9,1,15109.0,0.8815466579839705,Normal,0.0
TX034931,Retail,Scotland,22,54884.0,10977.0,1,0,54884.0,0.9421245923092509,Normal,0.0
TX034932,Agriculture,North,7,237502.0,47500.0,1,1,237502.0,0.7755623437989064,Normal,0.0
TX034933,Agriculture,West,16,696559.0,139312.0,1,0,696559.0,0.928667266126411,Normal,0.0
TX034934,Professional Services,London,13,15201.0,3040.0,1,5,15201.0,0.8216558267114177,Normal,0.0
TX034935,Manufacturing,North,9,46266.0,9253.0,2,1,46266.0,0.8930600014019772,Normal,0.0
TX034936,Agriculture,Wales,1,89793.0,17959.0,3,1,89793.0,0.8536586187404467,Normal,0.0
TX034937,Manufacturing,Wales,30,470491.0,94098.0,0,0,470491.0,0.8345428930374618,Normal,0.0
TX034938,Hospitality,North,22,17535.0,3507.0,0,1,17535.0,0.8699244541038591,Normal,0.0
TX034939,Finance,Wales,14,707819.0,141564.0,2,2,707819.0,0.9040679332831166,Normal,0.0
TX034940,Wholesale,Scotland,10,3977283.0,795457.0,1,1,3977283.0,0.8846302425592721,Normal,0.0
TX034941,Agriculture,Scotland,17,41603.0,8321.0,2,0,41603.0,0.7974621262922734,Normal,0.0
TX034942,Wholesale,South,12,224569.0,44914.0,0,2,224569.0,0.9818214387198151,Normal,0.0
TX034943,Manufacturing,South,1,306746.0,61349.0,4,0,306746.0,0.8915810308120662,Normal,0.0
TX034944,Construction,Wales,5,35985.0,7197.0,0,0,35985.0,0.7199218684624928,Normal,0.0
TX034945,Hospitality,West,20,166423.0,33285.0,0,0,166423.0,0.8998594031491015,Normal,0.0
TX034946,Manufacturing,North,11,283679.0,56736.0,5,1,283679.0,0.8546714449808065,Normal,0.0
TX034947,Professional Services,Scotland,11,1179034.0,235807.0,0,2,1179034.0,0.9742580808308332,Normal,0.0
TX034948,Manufacturing,Wales,7,600728.0,120146.0,2,0,600728.0,0.751562576858894,Normal,0.0
TX034949,Construction,London,16,869837.0,173967.0,7,0,869837.0,0.9132515218836039,Normal,0.0
TX034950,Retail,Scotland,21,223254.0,44651.0,0,3,223254.0,0.956845342603623,Normal,0.0
TX034951,Transport,Wales,2,177536.0,35507.0,4,13,177536.0,0.7345479305544977,Normal,0.0
TX034952,Finance,Wales,6,173717.0,34743.0,0,0,173717.0,0.7639912429140807,Normal,0.0
TX034953,Hospitality,North,25,70320.0,14064.0,6,0,70320.0,0.7857599600376386,Normal,0.0
TX034954,Wholesale,Wales,5,5319832.0,1063966.0,2,1,5319832.0,0.6239503615057896,Normal,0.0
TX034955,Transport,London,28,77711.0,15542.0,1,1,77711.0,0.7616881232864416,Normal,0.0
TX034956,Professional Services,South,28,49570.0,9914.0,5,0,49570.0,0.9031814062497078,Normal,0.0
TX034957,Hospitality,East,1,217698.0,43540.0,4,0,217698.0,0.9925405667111658,Normal,0.0
TX034958,Finance,Wales,10,3194793.0,638959.0,6,0,3194793.0,0.46037615858214403,Normal,0.0
TX034959,Retail,Scotland,16,36023.0,7205.0,0,2,36023.0,0.9158364914494892,Normal,0.0
TX034960,Manufacturing,London,7,331136.0,66227.0,0,2,331136.0,0.8819409998329587,Normal,0.0
TX034961,Finance,South,9,322222.0,64444.0,8,0,322222.0,0.7830407723363125,Normal,0.0
TX034962,Construction,West,5,288832.0,57766.0,2,0,288832.0,0.8350672581766604,Normal,0.0
TX034963,Professional Services,Wales,25,7616.0,1523.0,0,4,7616.0,0.6170639891318441,Normal,0.0
TX034964,Hospitality,East,21,186088.0,37218.0,4,4,186088.0,0.913189994752285,Normal,0.0
TX034965,Hospitality,London,16,705552.0,141110.0,2,1,705552.0,0.863067431269037,Normal,0.0
TX034966,Manufacturing,East,29,234196.0,46839.0,3,2,234196.0,0.7758143578493994,Normal,0.0
TX034967,Retail,South,19,10979.0,2196.0,71,62,5562.0,0.16371812999355956,Suspicious Pattern,1083.0
TX034968,Construction,South,7,1776207.0,355241.0,77,71,777264.0,0.264503419620983,Suspicious Pattern,199788.0
TX034969,Hospitality,South,16,3419187.0,683837.0,109,77,1922191.0,0.22909516569945476,Suspicious Pattern,299399.0
TX034970,Wholesale,Wales,1,1099199.0,219840.0,3,0,1099199.0,0.7214123675069334,Normal,0.0
TX034971,Professional Services,London,6,124668.0,24934.0,0,3,124668.0,0.712527691812725,Normal,0.0
TX034972,Construction,London,4,70192.0,14038.0,0,5,70192.0,0.9404522301932012,Normal,0.0
TX034973,Wholesale,Wales,11,206567.0,41313.0,2,1,206567.0,0.88473901583739,Normal,0.0
TX034974,Finance,Wales,2,480346.0,96069.0,3,1,480346.0,0.6337461498379833,Normal,0.0
TX034975,Wholesale,East,7,1072627.0,214525.0,0,0,1072627.0,0.8177849279361666,Normal,0.0
TX034976,Finance,East,26,205265.0,41053.0,7,1,205265.0,0.8490533220592111,Normal,0.0
TX034977,Transport,Scotland,3,7516465.0,1503293.0,1,1,7516465.0,0.862182260216912,Normal,0.0
TX034978,Hospitality,London,19,404695.0,80939.0,7,2,404695.0,0.6386824835458487,Normal,0.0
TX034979,Finance,West,13,846684.0,169337.0,4,2,846684.0,0.8465595757235398,Normal,0.0
TX034980,Professional Services,Wales,4,56888.0,11378.0,2,1,56888.0,0.8651516492510546,Normal,0.0
TX034981,Finance,Scotland,1,840839.0,168168.0,7,4,840839.0,0.810789000609735,Normal,0.0
TX034982,Transport,London,8,23488.0,4698.0,3,0,23488.0,0.8498391250341629,Normal,0.0
TX034983,Retail,London,15,1305281.0,261056.0,0,1,1305281.0,0.9557043835673361,Normal,0.0
TX034984,Wholesale,London,1,403997.0,80799.0,2,5,403997.0,0.7204192776740195,Normal,0.0
TX034985,Manufacturing,West,7,264549.0,52910.0,1,0,264549.0,0.5626311868816176,Normal,0.0
TX034986,Transport,North,16,735816.0,147163.0,4,0,735816.0,0.8911420799616869,Normal,0.0
TX034987,Agriculture,South,24,2375570.0,475114.0,4,1,2375570.0,0.6123672843052426,Normal,0.0
TX034988,Construction,London,27,670134.0,134027.0,0,1,670134.0,0.8451282740738246,Normal,0.0
TX034989,Finance,East,29,712077.0,142415.0,4,4,712077.0,0.7476934625538115,Normal,0.0
TX034990,Professional Services,Wales,15,56477.0,11295.0,9,3,56477.0,0.8263686999139915,Normal,0.0
TX034991,Agriculture,East,8,17303.0,3461.0,3,0,17303.0,0.8636888589049015,Normal,0.0
TX034992,Professional Services,East,20,308284.0,61657.0,7,2,308284.0,0.8617198364841375,Normal,0.0
TX034993,Manufacturing,Scotland,2,1322089.0,264418.0,0,2,1322089.0,0.8799939669404605,Normal,0.0
TX034994,Transport,Scotland,29,207571.0,41514.0,19,3,207571.0,0.9437958962388638,Normal,0.0
TX034995,Professional Services,Wales,7,334876.0,66975.0,4,1,334876.0,0.912012828937037,Normal,0.0
TX034996,Hospitality,Scotland,9,181056.0,36211.0,0,0,181056.0,0.8855131847159151,Normal,0.0
TX034997,Professional Services,South,28,843751.0,168750.0,2,1,843751.0,0.5506864493001057,Normal,0.0
TX034998,Transport,Wales,1,93812.0,18762.0,1,3,93812.0,0.9049886267900137,Normal,0.0
TX034999,Wholesale,London,25,43686.0,8737.0,2,1,43686.0,0.8350054078295434,Normal,0.0
TX035000,Finance,Wales,10,243106.0,48621.0,1,2,243106.0,0.8125698483276046,Normal,0.0
TX035001,Manufacturing,South,7,20954.0,4191.0,3,2,20954.0,0.950541362557905,Normal,0.0
TX035002,Finance,London,1,182968.0,36594.0,2,0,182968.0,0.7384645802523618,Normal,0.0
TX035003,Hospitality,East,29,298778.0,59756.0,1,0,298778.0,0.835821569445195,Normal,0.0
TX035004,Manufacturing,West,24,48203.0,9641.0,3,0,48203.0,0.7775830441798977,Normal,0.0
TX035005,Construction,Scotland,30,64796.0,12959.0,2,1,64796.0,0.728834297042959,Normal,0.0
TX035006,Hospitality,West,18,5000.0,1000.0,2,5,5000.0,0.5660580503255538,Normal,0.0
TX035007,Retail,Wales,26,39706.0,7941.0,2,0,39706.0,0.9171885353825926,Normal,0.0
TX035008,Wholesale,West,9,798487.0,159697.0,4,0,798487.0,0.9111498275440927,Normal,0.0
TX035009,Manufacturing,London,12,213814.0,42763.0,8,0,213814.0,0.9758198513701567,Normal,0.0
TX035010,Wholesale,Wales,16,62096.0,12419.0,0,1,62096.0,0.7084600865714287,Normal,0.0
TX035011,Finance,Scotland,30,34918.0,6984.0,1,5,34918.0,0.8595043265061999,Normal,0.0
TX035012,Wholesale,London,20,872.0,174.0,3,4,872.0,0.7864549704292605,Normal,0.0
TX035013,Hospitality,West,24,10016.0,2003.0,9,0,10016.0,0.44531839280292196,Normal,0.0
TX035014,Finance,East,23,73220.0,14644.0,2,0,73220.0,0.7128177102336875,Normal,0.0
TX035015,Transport,North,5,61604.0,12321.0,2,1,61604.0,0.8408815426851286,Normal,0.0
TX035016,Agriculture,Wales,29,15039.0,3008.0,1,0,15039.0,0.6830463173309623,Normal,0.0
TX035017,Retail,Scotland,4,93651.0,18730.0,1,0,93651.0,0.9641124429045573,Normal,0.0
TX035018,Construction,London,23,119367.0,23873.0,1,3,119367.0,0.9053527764608359,Normal,0.0
TX035019,Professional Services,West,2,204870.0,40974.0,76,73,89848.0,0.19376202248664476,Suspicious Pattern,23004.0
TX035020,Wholesale,South,26,492592.0,98518.0,1,6,492592.0,0.6995313884253606,Normal,0.0
TX035021,Agriculture,North,26,253062.0,50612.0,1,3,253062.0,0.5741790262140444,Normal,0.0
TX035022,Transport,East,10,91260.0,18252.0,2,3,91260.0,0.8494657974227746,Normal,0.0
TX035023,Transport,West,23,28053.0,5611.0,2,3,28053.0,0.7772837745379518,Normal,0.0
TX035024,Transport,North,11,99854.0,19971.0,3,2,99854.0,0.5962869167857846,Normal,0.0
TX035025,Manufacturing,Scotland,3,2589193.0,517839.0,0,3,2589193.0,0.8942939048226638,Normal,0.0
TX035026,Manufacturing,South,30,37710.0,7542.0,0,0,37710.0,0.8518423383752249,Normal,0.0
TX035027,Professional Services,Scotland,18,131184.0,26237.0,0,3,131184.0,0.9048698215300676,Normal,0.0
TX035028,Wholesale,North,10,46872.0,9374.0,3,0,46872.0,0.828595878163763,Normal,0.0
TX035029,Transport,North,20,134246.0,26849.0,5,0,134246.0,0.9171987897412947,Normal,0.0
TX035030,Manufacturing,North,8,159216.0,31843.0,0,1,159216.0,0.7163061386893078,Normal,0.0
TX035031,Finance,South,5,391624.0,78325.0,0,0,391624.0,0.8213943503893192,Normal,0.0
TX035032,Transport,Wales,17,110218.0,22044.0,1,1,110218.0,0.8154276254316544,Normal,0.0
TX035033,Construction,East,23,69136.0,13827.0,1,4,69136.0,0.713538167224125,Normal,0.0
TX035034,Retail,North,21,5229477.0,1045895.0,0,0,5229477.0,0.6107059826348945,Normal,0.0
TX035035,Retail,North,22,3223947.0,644789.0,3,4,3223947.0,0.8131913664661747,Normal,0.0
TX035036,Construction,London,1,37001.0,7400.0,2,0,37001.0,0.75265106645257,Normal,0.0
TX035037,Transport,North,22,25676.0,5135.0,1,0,25676.0,0.9188442365085917,Normal,0.0
TX035038,Manufacturing,Scotland,10,67437.0,13487.0,0,0,67437.0,0.6386986854538877,Normal,0.0
TX035039,Hospitality,Scotland,18,2983730.0,596746.0,2,1,2983730.0,0.9478153838482876,Normal,0.0
TX035040,Construction,West,10,566843.0,113369.0,1,2,566843.0,0.8651358535748752,Normal,0.0
TX035041,Transport,London,23,14844.0,2969.0,115,82,6685.0,0.045347943400744536,Suspicious Pattern,1631.0
TX035042,Retail,Scotland,24,10706.0,2141.0,2,0,10706.0,0.844941788571761,Normal,0.0
TX035043,Finance,North,2,163406.0,32681.0,3,0,163406.0,0.8826006163163664,Normal,0.0
TX035044,Wholesale,Scotland,8,289155.0,57831.0,5,3,289155.0,0.7341798895955819,Normal,0.0
TX035045,Transport,East,4,586821.0,117364.0,0,0,586821.0,0.9331241649154035,Normal,0.0
TX035046,Agriculture,Wales,5,340754.0,68151.0,1,1,340754.0,0.747396855553777,Normal,0.0
TX035047,Wholesale,South,10,2092550.0,418510.0,3,1,2092550.0,0.8597920918225308,Normal,0.0
TX035048,Manufacturing,East,11,81026.0,16205.0,10,3,81026.0,0.7898242729342344,Normal,0.0
TX035049,Wholesale,East,27,11528.0,2306.0,6,2,11528.0,0.8310047410064711,Normal,0.0
TX035050,Finance,South,10,12558.0,2512.0,2,0,12558.0,0.8954517066361707,Normal,0.0
TX035051,Agriculture,West,18,413912.0,82782.0,5,1,413912.0,0.9078594287491487,Normal,0.0
TX035052,Hospitality,Scotland,24,177505.0,35501.0,0,2,177505.0,0.9524638099029784,Normal,0.0
TX035053,Transport,London,28,59582.0,11916.0,93,112,29454.0,0.2265796361192025,Suspicious Pattern,6025.0
TX035054,Manufacturing,East,19,328072.0,65614.0,0,2,328072.0,0.8339227360636756,Normal,0.0
TX035055,Agriculture,South,5,12539.0,2508.0,3,3,12539.0,0.6331201568348117,Normal,0.0
TX035056,Retail,East,2,125413.0,25083.0,1,2,125413.0,0.9119470764843874,Normal,0.0
TX035057,Construction,Scotland,3,205614.0,41123.0,3,0,205614.0,0.9602536276257777,Normal,0.0
TX035058,Wholesale,North,1,81609.0,16322.0,4,6,81609.0,0.7565173839319306,Normal,0.0
TX035059,Hospitality,West,17,35369.0,7074.0,0,1,35369.0,0.9084501870627681,Normal,0.0
TX035060,Manufacturing,Scotland,19,49689.0,9938.0,4,1,49689.0,0.817945496528653,Normal,0.0
TX035061,Wholesale,West,15,135877.0,27175.0,0,1,135877.0,0.8954307553398538,Normal,0.0
TX035062,Agriculture,West,24,257108.0,51422.0,0,3,257108.0,0.8206734306130664,Normal,0.0
TX035063,Construction,London,6,2002844.0,400569.0,0,0,2002844.0,0.9023808612914028,Normal,0.0
TX035064,Retail,South,19,557307.0,111461.0,2,1,557307.0,0.9190976168938176,Normal,0.0
TX035065,Agriculture,West,8,12083.0,2417.0,0,2,12083.0,0.6174441795452957,Normal,0.0
TX035066,Agriculture,West,11,98624.0,19725.0,5,0,98624.0,0.5558465998287331,Normal,0.0
TX035067,Transport,Wales,12,39572.0,7914.0,1,1,39572.0,0.8787936557524506,Normal,0.0
TX035068,Agriculture,London,28,156485.0,31297.0,118,115,78200.0,0.25869592608668845,Suspicious Pattern,15656.0
TX035069,Manufacturing,Scotland,8,321066.0,64213.0,1,2,321066.0,0.8325780730768623,Normal,0.0
TX035070,Construction,Scotland,22,340137.0,68027.0,2,4,340137.0,0.8136853237612364,Normal,0.0
TX035071,Professional Services,Wales,13,104492.0,20898.0,0,1,104492.0,0.5296479374303693,Normal,0.0
TX035072,Wholesale,West,29,45606.0,9121.0,3,1,45606.0,0.8197952969841849,Normal,0.0
TX035073,Construction,North,13,757000.0,151400.0,7,2,757000.0,0.7771357381157985,Normal,0.0
TX035074,Hospitality,Wales,12,292822.0,58564.0,1,2,292822.0,0.6795003965419385,Normal,0.0
TX035075,Professional Services,East,6,59054.0,11811.0,9,5,59054.0,0.9679437435692049,Normal,0.0
TX035076,Hospitality,London,27,262331.0,52466.0,0,0,262331.0,0.8311170319005702,Normal,0.0
TX035077,Professional Services,Wales,18,32598.0,6520.0,0,0,32598.0,0.8665546896888255,Normal,0.0
TX035078,Wholesale,South,28,573218.0,114644.0,11,0,573218.0,0.7638420346879378,Normal,0.0
TX035079,Construction,London,16,118693.0,23739.0,0,0,118693.0,0.8714775271424626,Normal,0.0
TX035080,Professional Services,Scotland,24,324952.0,64990.0,1,0,324952.0,0.6986034284840089,Normal,0.0
TX035081,Agriculture,East,20,504005.0,100801.0,3,1,504005.0,0.947831208264513,Normal,0.0
TX035082,Professional Services,Scotland,15,455199.0,91040.0,4,3,455199.0,0.7530367056262346,Normal,0.0
TX035083,Hospitality,West,12,616780.0,123356.0,7,4,616780.0,0.7301412869293296,Normal,0.0
TX035084,Construction,South,3,202293.0,40459.0,9,3,202293.0,0.8495649509122694,Normal,0.0
TX035085,Transport,London,24,580619.0,116124.0,0,0,580619.0,0.7790708870752177,Normal,0.0
TX035086,Wholesale,South,28,39803.0,7961.0,0,5,39803.0,0.8046283089517313,Normal,0.0
TX035087,Retail,West,3,1998481.0,399696.0,0,4,1998481.0,0.8134540047821457,Normal,0.0
TX035088,Professional Services,Wales,17,13341.0,2668.0,0,0,13341.0,0.8867288100117244,Normal,0.0
TX035089,Manufacturing,West,22,78094.0,15619.0,4,1,78094.0,0.8811414424028798,Normal,0.0
TX035090,Agriculture,Scotland,18,1832904.0,366581.0,7,4,1832904.0,0.735508037825795,Normal,0.0
TX035091,Transport,East,21,2724675.0,544935.0,4,3,2724675.0,0.8070324863212553,Normal,0.0
TX035092,Retail,West,19,97599.0,19520.0,66,86,43370.0,0.014064084289638379,Suspicious Pattern,10845.0
TX035093,Manufacturing,East,8,1024726.0,204945.0,1,0,1024726.0,0.7711283841401892,Normal,0.0
TX035094,Professional Services,East,3,44059.0,8812.0,2,0,44059.0,0.9651272520225105,Normal,0.0
TX035095,Construction,South,7,118364.0,23673.0,2,1,118364.0,0.8508010734785156,Normal,0.0
TX035096,Wholesale,East,27,100092.0,20018.0,3,0,100092.0,0.6320781180932503,Normal,0.0
TX035097,Wholesale,Scotland,6,357564.0,71513.0,2,3,357564.0,0.862679996185167,Normal,0.0
